Territoire;Statut;Date - Heure;Production totale (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Photovoltaïque avec stockage (MW);Eolien (MW);Bioénergies (MW);Batteries (MWh);Coût moyen de production (€/MWh)
Réunion;Validé;2017-06-23T16:00:00+04:00;348.0500718;94.87358775;169.7870108;55.40343966;20.1924;4.8399;0.6576735410000001;2.296013318;0.0;187.67
Réunion;Validé;2017-06-24T09:00:00+04:00;336.3860061;45.37178653;160.8369326;54.66073421;64.6234;7.1429;1.440285065;2.310013399;0.0;218.6
Réunion;Validé;2017-06-24T23:00:00+04:00;278.9066703;29.8183639;171.4468461;74.21415366;-0.31820000000000004;-0.077;0.9335366070000001;2.05501192;0.834;146.98
Réunion;Validé;2017-06-25T00:00:00+04:00;242.4171151;29.98047197;153.0811663;56.8081018;-0.3433;-0.08700000000000001;0.759622935;2.218012866;0.0;149.76
Réunion;Validé;2017-06-25T03:00:00+04:00;208.0378998;30.47328635;139.2715912;35.10689438;-0.33030000000000004;-0.078;1.27836544;2.3160134340000003;0.0;154.03
Réunion;Validé;2017-06-25T08:00:00+04:00;281.2382137;30.0808052;159.4752482;49.71702727;33.8699;4.4049;1.3783158260000001;2.312013411;0.0;190.48
Réunion;Validé;2017-06-25T12:00:00+04:00;310.1176397;29.37285329;146.4213141;25.89188333;95.552;7.9649;2.60870508;2.306013376;0.0;257.98
Réunion;Validé;2017-12-09T08:00:00+04:00;365.0583458;114.5439996;135.7069017;49.60322171;57.6921;5.7089;0.060857863000000005;1.742382454;0.0;224.18
Réunion;Validé;2017-12-09T11:00:00+04:00;404.4267087;115.9149996;144.797438;61.71937635;76.1362;4.0629;0.6265366880000001;1.169256653;0.0;229.34
Réunion;Validé;2017-12-09T13:00:00+04:00;381.0667489;142.9399996;147.1572928;18.78753572;65.6321;4.2759;1.03757668;1.236271362;0.0;238.62
Réunion;Validé;2017-12-09T15:00:00+04:00;370.2488892;143.6409996;149.7161708;16.92803805;53.1626;4.4929;0.926835323;1.381303197;0.0;231.15
Réunion;Validé;2017-12-09T20:00:00+04:00;390.8567623;158.6749996;150.1281753;79.08420621;-0.3493;-0.093;1.1383413390000001;1.390305173;0.883;175.5
Réunion;Validé;2017-12-10T06:00:00+04:00;255.6356812;60.9739996;138.9315799;37.42308978;15.2456;1.286;0.39308193500000005;1.382303416;0.0;183.52
Réunion;Validé;2017-12-10T09:00:00+04:00;333.9259181;63.72399971;139.296624;30.45146787;91.1576;7.9399;-0.005986019;1.362299026;0.0;254.99
Réunion;Validé;2017-12-12T02:00:00+04:00;279.6877405;140.7119995;121.4117139;16.43098329;-0.31720000000000004;-0.015;0.013967378;1.451318565;0.0;191.25
Réunion;Validé;2017-12-12T11:00:00+04:00;463.6819108;160.4739996;163.6042868;37.99587957;92.5257;7.9869;0.020951068;1.074235795;0.0;246.0
Réunion;Validé;2017-12-12T13:00:00+04:00;462.2087789;168.0569996;161.1090674;54.14990482;70.1986;7.9909;-0.059860193000000006;0.7631675160000001;0.0;229.96
Réunion;Validé;2017-12-12T17:00:00+04:00;434.3041064;223.074079;151.9021366;44.05335491;11.733;0.919;0.340205431;1.738381576;0.544;285.78
Réunion;Validé;2017-12-13T05:00:00+04:00;306.6220234;146.6219995;135.3080137;22.51179695;-0.0731;-0.075;0.8779494990000001;1.450318346;0.0;188.43
Réunion;Validé;2017-12-13T14:00:00+04:00;475.9345297;174.4429997;186.541932;33.25869506;71.5807;7.9349;0.834052024;1.3412944150000001;0.0;230.9
Réunion;Validé;2017-12-13T15:00:00+04:00;465.3881432;184.7639997;154.8852074;58.59071576;57.3748;7.6969;0.760224452;1.316288926;0.0;222.74
Réunion;Validé;2017-12-13T21:00:00+04:00;432.5866505;223.1040779;152.4111491;54.00014586;-0.3393;-0.006;0.790154549;1.7413822350000001;0.885;274.19
Réunion;Validé;2017-12-14T00:00:00+04:00;332.3097482;155.6709996;150.91322159999999;23.93943003;-0.32830000000000004;-0.076;0.443963099;1.7463833320000002;0.0;187.82
Réunion;Validé;2017-12-14T02:00:00+04:00;295.1729949;153.5279996;126.0504859;13.75256183;-0.32730000000000004;-0.08;0.507813971;1.7413822350000001;0.0;194.34
Réunion;Validé;2017-12-14T03:00:00+04:00;287.8418578;155.4589996;115.6850309;14.51664282;-0.3262;-0.07200000000000001;0.8350496940000001;1.744382893;0.0;196.02
Réunion;Validé;2017-12-14T05:00:00+04:00;314.499399;161.9449996;131.6342049;18.48827784;0.1051;-0.077;0.6624528040000001;1.7413822350000001;0.0;193.47
Réunion;Validé;2017-12-14T12:00:00+04:00;473.1558533;176.9219997;153.1106903;29.46321331;103.1848;7.9839;1.290984831;1.200263459;0.0;253.62
Réunion;Validé;2017-12-14T17:00:00+04:00;446.5783608;208.1350389;175.4361113;38.74110729;18.1278;3.8729;0.8061172670000001;0.9142006680000001;0.545;244.26
Réunion;Validé;2017-12-15T00:00:00+04:00;330.5829949;123.7049996;169.283381;36.4630611;-0.33330000000000004;-0.056;0.5976042610000001;0.9232026440000001;0.0;177.06
Réunion;Validé;2017-12-15T03:00:00+04:00;290.137704;123.4039996;151.8452948;14.14298407;-0.32930000000000004;-0.073;0.22547339400000002;0.9222024240000001;0.0;185.58
Réunion;Validé;2017-12-15T14:00:00+04:00;455.6592435;166.5669996;179.6000136;40.26954838;60.0149;7.6609;0.149650483;1.39730671;0.0;225.18
Réunion;Validé;2017-12-16T00:00:00+04:00;331.9168567;92.18099967;185.1330031;53.80390078;-0.32930000000000004;-0.074;0.41503067200000004;0.7871727850000001;0.0;165.95
Réunion;Validé;2017-12-16T10:00:00+04:00;406.6606956;128.9219997;136.1567658;55.08870068;80.0261;5.1189;0.047888154;1.3002854130000001;0.0;237.21
Réunion;Validé;2017-12-16T15:00:00+04:00;376.8756585;169.2160695;142.1266386;31.07225479;32.0004;0.7020000000000001;0.049883494;1.7083749890000002;0.0;302.9
Réunion;Validé;2017-12-17T01:00:00+04:00;280.0453009;100.7379996;145.4554484;32.01894435;-0.33230000000000004;-0.075;0.52078368;1.719377404;0.0;175.48
Réunion;Validé;2017-12-18T00:00:00+04:00;280.6363681;135.6939997;121.1374718;21.60388037;-0.3373;-0.079;0.900895906;1.716376746;0.0;188.62
Réunion;Validé;2017-12-18T04:00:00+04:00;254.9463183;123.0519997;114.1068094;16.04215165;-0.32730000000000004;-0.079;0.730294356;1.421311979;0.0;189.43
Réunion;Validé;2017-12-18T13:00:00+04:00;446.5063364;149.6969996;142.5284937;45.71561693;97.4114;7.9859;1.4715630800000001;1.696372355;0.0;248.27
Réunion;Validé;2017-12-18T15:00:00+04:00;442.2386005;174.0089995;142.9565513;60.64199907;54.3355;7.4329;1.161287746;1.701373453;0.0;223.51
Réunion;Validé;2017-12-18T17:00:00+04:00;418.9619742;212.880065;143.2025293;40.78689845;15.4338;3.8279;1.12237862;1.7083749890000002;0.0;278.57
Réunion;Validé;2017-12-19T03:00:00+04:00;270.5190708;140.5009995;114.1307919;14.4980895;-0.32830000000000004;-0.083;0.37412620700000004;1.426313077;0.0;193.92
Réunion;Validé;2017-12-19T22:00:00+04:00;392.2195914;187.1179996;142.9436046;59.96967088;-0.33030000000000004;-0.082;0.784168529;1.816398701;0.0;186.19
Réunion;Validé;2017-12-20T02:00:00+04:00;270.8006023;108.0659997;134.1300477;26.51296961;-0.32930000000000004;-0.067;0.6694364930000001;1.81839914;0.0;179.73
Réunion;Validé;2017-12-20T04:00:00+04:00;261.2771419;96.6959997;137.3609022;25.58563193;-0.33330000000000004;-0.083;0.23046174300000002;1.820399579;0.0;177.79
Réunion;Validé;2017-12-20T05:00:00+04:00;265.7770859;95.09999971;136.4459411;32.15107679;0.1451;-0.07200000000000001;0.18955727800000002;1.81739892;0.0;175.11
Réunion;Validé;2017-12-20T07:00:00+04:00;305.4584359;91.42399972;131.5401408;31.87175337;44.6661;4.1829;-0.037911456;1.811397603;0.0;220.29
Réunion;Validé;2017-12-20T17:00:00+04:00;356.4510531;140.4939997;145.2884351;39.33997082;22.6053;6.9669;-0.041902135;1.798394749;0.0;204.54
Réunion;Validé;2017-12-20T19:00:00+04:00;393.0962129;173.4499997;147.7924218;69.18439826;-0.1771;1.099;-0.063850873;1.811397603;0.0;180.43
Réunion;Validé;2017-12-20T22:00:00+04:00;394.0315066;171.2469997;154.3910889;67.0701407;-0.3373;-0.096;-0.057864853;1.814398262;0.0;180.3
Réunion;Validé;2017-12-21T12:00:00+04:00;449.288912;144.5779997;147.1404752;59.40362929;88.5597;7.9839;0.029930097000000003;1.593349741;0.0;239.76
Réunion;Validé;2017-12-21T18:00:00+04:00;418.6333312;215.7140589;145.7433729;49.86474832;3.5507;1.1;-0.025939417000000003;1.804396066;0.882;258.95
Réunion;Validé;2017-12-22T05:00:00+04:00;296.7618895;113.8939996;161.2589961;19.76423705;-0.2652;-0.042;0.6315250370000001;1.520333714;0.0;181.25
Réunion;Validé;2017-12-22T07:00:00+04:00;367.6887158;105.7599996;183.8191731;41.16253107;32.3657;3.0659;-0.00099767;1.5163328360000001;0.0;199.65
Réunion;Validé;2017-12-22T13:00:00+04:00;425.1622624;109.0599996;189.6790042;37.84371543;79.6038;6.9399;0.237445433;1.798394749;0.0;232.13
Réunion;Validé;2017-12-22T17:00:00+04:00;392.5579901;139.2419996;185.8980722;43.6047749;18.1208;3.6439;-0.011972039;1.5103315190000002;0.55;193.81
Réunion;Validé;2017-12-23T10:00:00+04:00;389.8410656;76.23699966;152.6942596;39.31012502;111.1729;7.9849;0.649483095;1.792393432;0.0;256.18
Réunion;Validé;2017-12-23T19:00:00+04:00;398.9334202;129.3339997;190.7537778;75.26957071;-0.3513;-0.085;1.309940559;1.815398481;0.887;168.2
Réunion;Validé;2017-12-24T11:00:00+04:00;367.7498171;61.19399973;167.7248737;49.01661903;79.863;7.7539;0.40904465300000004;1.788392553;0.0;232.52
Réunion;Validé;2017-12-24T23:00:00+04:00;319.3067319;71.17999972;179.8741607;66.27874385;-0.31920000000000004;-0.091;0.11273669700000001;1.518333275;0.753;158.34
Réunion;Validé;2017-12-26T12:00:00+04:00;434.1491856;77.96299967;193.5087626;56.92788574;95.6451;7.9729;0.341203101;1.7903929920000001;0.0;233.36
Réunion;Validé;2017-12-26T16:00:00+04:00;414.0693473;141.2719997;196.940625;36.91282394;32.6319;4.6879;0.12171572600000001;1.502329762;0.0;203.48
Réunion;Validé;2017-12-26T21:00:00+04:00;400.9836514;144.0149996;195.106621;59.95280809;-0.3413;-0.089;-0.063850873;1.5163328360000001;0.887;174.06
Réunion;Validé;2017-12-27T01:00:00+04:00;287.7291987;77.12299961;192.5027436;16.96544614;-0.33130000000000004;-0.08;0.030927766000000002;1.518333275;0.0;170.18
Réunion;Validé;2017-12-27T22:00:00+04:00;399.9645136;143.1749997;180.9173236;73.29658645;-0.3423;-0.108;0.628532027;1.5103315190000002;0.887;172.54
Réunion;Validé;2017-12-29T11:00:00+04:00;434.2867862;91.93599963;166.9749469;58.87102084;106.8556;7.7259;0.43598174;1.487326469;0.0;243.9
Réunion;Validé;2017-12-30T08:00:00+04:00;348.2805917;61.16099973;162.9328511;46.337943;68.9857;6.9859;0.079813591;1.797394529;0.0;225.34
Réunion;Validé;2017-12-30T14:00:00+04:00;373.9159582;86.27999972;194.0817666;47.83613208;36.1846;7.8089;-0.06484854300000001;1.789392773;0.0;200.39
Réunion;Validé;2017-12-31T16:00:00+04:00;346.0941847;95.43699973;190.5890013;32.33444726;24.6098;1.318;0.563683485;1.2422726800000001;0.0;192.85
Réunion;Validé;2017-11-01T03:00:00+04:00;228.8980216;79.28399959;110.3942589;30.07877995;-0.31920000000000004;-0.077;7.775839082;1.761386625;0.0;172.27
Réunion;Validé;2017-11-01T07:00:00+04:00;269.1188607;78.53099975;114.6340147;26.41395036;36.2807;4.5989;6.906868613;1.753384869;0.0;217.54
Réunion;Validé;2017-11-01T17:00:00+04:00;305.2482157;118.8409997;121.0207636;41.49607132;12.6637;5.7019;3.246417805;1.744382893;0.534;194.97
Réunion;Validé;2017-11-03T15:00:00+04:00;385.5803454;174.5720005;108.8393803;31.62773861;59.3453;7.9869;1.4426306530000002;1.766387723;0.0;241.68
Réunion;Validé;2017-11-04T10:00:00+04:00;380.6038969;94.03499962;134.7589503;58.63752107;83.6209;4.5979;3.707341292;1.246273558;0.0;236.06
Réunion;Validé;2017-11-05T00:00:00+04:00;272.2988647;122.9129995;116.7559712;30.81626154;-0.31420000000000003;-0.085;1.414695897;0.7981752;0.0;184.13
Réunion;Validé;2017-11-06T15:00:00+04:00;396.6700219;165.9259997;119.0158804;37.03362139;65.2859;7.9879;0.210508346;1.210265654;0.0;241.25
Réunion;Validé;2017-11-07T23:00:00+04:00;320.9464508;151.7959995;123.2686673;44.18858708;-0.3252;-0.088;-0.05886252300000001;1.39630649;0.769;183.87
Réunion;Validé;2017-11-09T20:00:00+04:00;414.0475103;176.4440018;155.0370276;80.23925288;-0.3543;-0.093;0.359161159;1.53033591;0.885;182.15
Réunion;Validé;2017-11-10T00:00:00+04:00;298.3839869;118.1049995;143.0116539;36.23791002;-0.3373;-0.089;0.250415141;1.205264556;0.0;177.41
Réunion;Validé;2017-11-11T03:00:00+04:00;259.1041575;92.46899953;146.9274259;18.42591867;-0.3433;-0.077;0.8998982360000001;0.802176078;0.0;176.65
Réunion;Validé;2017-11-11T21:00:00+04:00;371.2787809;152.6479996;153.7721069;61.60646475;-0.3393;-0.08700000000000001;1.231124638;1.561342716;0.886;178.92
Réunion;Validé;2017-11-12T06:00:00+04:00;256.68091;69.03799961;134.8078295;43.78717732;6.7952;0.421;0.267375529;1.564343374;0.0;171.96
Réunion;Validé;2017-11-12T08:00:00+04:00;310.0818029;62.49899971;141.5144918;59.93836851;40.4699;3.9969;0.10774834800000001;1.555341398;0.0;200.66
Réunion;Validé;2017-11-18T02:00:00+04:00;258.0152249;94.57799972;136.9529786;24.35008408;-0.3403;-0.08700000000000001;0.838042703;1.7233782830000002;0.0;178.19
Réunion;Validé;2017-11-18T21:00:00+04:00;360.556986;143.1509998;149.1693679;65.70534721;-0.3443;-0.085;0.36115649800000005;1.7143763070000002;0.885;176.08
Réunion;Validé;2017-11-19T10:00:00+04:00;343.5393828;61.4629997;132.4069062;29.06325818;110.7956;7.9809;1.056532408;0.7731697110000001;0.0;269.92
Réunion;Validé;2017-11-19T12:00:00+04:00;336.6910572;61.2979997;139.7918449;29.85560714;96.1725;7.9839;0.817091636;0.7721694920000001;0.0;258.53
Réunion;Validé;2017-11-20T01:00:00+04:00;253.8200869;104.5439997;106.578835;41.16006509;-0.33330000000000004;-0.079;1.169269105;0.780171248;0.0;177.3
Réunion;Validé;2017-11-21T13:00:00+04:00;423.4016818;198.4659996;120.7426641;23.4397264;71.8009;4.1739;3.344189454;1.434314833;0.0;246.06
Réunion;Validé;2017-11-21T19:00:00+04:00;443.2217;235.735084;139.4298026;64.61288696;-0.31720000000000004;0.131;2.201857436;1.428313516;0.0;278.71
Réunion;Validé;2017-01-10T23:00:00+04:00;338.458921;105.075897;190.2029191;39.34227169;-0.32220000000000004;-0.089;1.6059999999999999;2.060034481;0.583;178.81
Réunion;Validé;2017-01-11T00:00:00+04:00;298.9111111;74.33801896;190.1499204;31.89733899;-0.32220000000000004;-0.089;0.876;2.061034013;0.0;169.93
Réunion;Validé;2017-01-12T02:00:00+04:00;266.418214;62.28358176;190.5459322;11.7792124;-0.31980000000000003;-0.09;0.796;1.423332897;0.0;171.46
Réunion;Validé;2017-11-23T20:00:00+04:00;397.9228875;197.1590562;144.9524667;49.77095593;-0.3242;-0.031;3.739266728;1.772389041;0.884;254.2
Réunion;Validé;2017-01-14T04:00:00+04:00;248.6232449;32.06036565;192.1208864;21.73819349;-0.3234;-0.082;1.32;1.7891614370000002;0.0;153.31
Réunion;Validé;2017-11-24T15:00:00+04:00;393.5119893;159.3619996;154.3600651;26.32268262;44.9343;4.5009;2.308608113;1.7233782830000002;0.0;222.07
Réunion;Validé;2017-11-24T22:00:00+04:00;375.7978227;169.1819996;135.7528696;67.24709466;-0.32220000000000004;-0.078;1.793810453;1.336293317;0.886;183.95
Réunion;Validé;2017-01-15T04:00:00+04:00;249.0930609;14.71422544;193.6318668;38.17440135;-0.3257;-0.08;1.448;1.530282771;0.0;140.69
Réunion;Validé;2017-01-16T05:00:00+04:00;273.1559513;63.23365075;155.9053325;51.98425196;-0.2974;-0.093;0.634;1.7891614370000002;0.0;167.75
Réunion;Validé;2017-01-19T14:00:00+04:00;455.3576163;89.14288256;199.180788;49.51162568;104.6435;7.9829;2.683;2.212962805;0.0;242.56
Réunion;Validé;2017-01-19T21:00:00+04:00;405.804299;126.8265904;194.3618624;80.4022448;-0.3355;0.216;1.607;1.822145977;0.904;178.43
Réunion;Validé;2017-11-26T22:00:00+04:00;355.4703691;170.6029997;126.4076335;56.37965724;-0.33430000000000004;-0.088;0.400065624;1.216266971;0.886;186.23
Réunion;Validé;2017-11-27T00:00:00+04:00;267.388687;106.8749997;121.275875;37.70454947;-0.3383;-0.094;0.7482524140000001;1.217267191;0.0;179.54
Réunion;Validé;2017-11-27T14:00:00+04:00;429.2802666;155.6649997;151.7321099;41.07408757;71.6357;7.8159;-0.06684388200000001;1.424312638;0.0;234.95
Réunion;Validé;2017-11-27T18:00:00+04:00;419.6819919;176.9729997;157.0359703;76.60953943;2.7580999999999998;4.8009;-0.048885824;1.553340959;0.0;186.53
Réunion;Validé;2017-11-27T23:00:00+04:00;333.8922245;132.5359997;157.1829587;42.67157111;-0.3383;-0.097;0.5766531930000001;1.360298586;0.0;177.8
Réunion;Validé;2017-11-28T17:00:00+04:00;363.4500404;276.1861653;25.51996904;44.73893165;12.6757;3.4759;-0.06285320300000001;0.916201107;0.0;442.21
Réunion;Validé;2017-01-23T17:00:00+04:00;406.7591387;134.0703081;196.4468128;34.48592338;30.1791;6.8129;2.07;1.9660785170000001;0.728;214.08
Réunion;Validé;2017-11-30T07:00:00+04:00;390.0106235;157.3829996;147.3042648;36.22421237;42.3644;5.3899;0.16661087100000002;1.1782586290000001;0.0;218.84
Réunion;Validé;2017-12-01T03:00:00+04:00;259.5651303;127.9429995;116.5247419;12.92508282;-0.3503;-0.075;1.173259785;1.424312638;0.0;191.56
Réunion;Validé;2017-12-04T10:00:00+04:00;445.9656354;212.8990872;90.98408436;42.21534164;88.3405;7.7469;2.376449666;1.403308027;0.0;346.22
Réunion;Validé;2017-01-28T16:00:00+04:00;365.8076976;140.4472097;167.8300245;21.04875312;29.1587;5.3939;-0.064;1.993065869;0.0;224.5
Réunion;Validé;2017-01-30T16:00:00+04:00;425.4813427;144.9912355;200.0928044;27.97079305;43.0317;7.2139;-0.066;2.246946877;0.0;226.02
Réunion;Validé;2017-12-06T20:00:00+04:00;419.0938518;242.8201256;104.300759;69.78888044;-0.3383;-0.093;0.8729611490000001;1.742382454;0.0;332.74
Réunion;Validé;2017-02-02T01:00:00+04:00;291.1752717;91.82179264;186.9939129;10.71910076;-0.3446;-0.081;0.046;2.02005322;0.0;184.13
Réunion;Validé;2017-12-08T10:00:00+04:00;441.3299392;179.2009994;99.45990797;47.29923585;105.2094;7.9759;0.756233773;1.428313516;0.0;261.18
Réunion;Validé;2017-02-03T16:00:00+04:00;428.2804898;147.1542279;195.0278541;32.54905008;44.7964;6.4899000000000004;0.202;2.061034013;0.0;225.82
Réunion;Validé;2017-02-03T19:00:00+04:00;431.6543563;144.0442124;195.0518545;89.0831011;-0.3688;0.111;0.786;2.062033544;0.885;180.43
Réunion;Validé;2017-02-04T11:00:00+04:00;415.1055037;77.77269422;180.7410671;35.58552478;110.1853;7.9839;0.802;2.035046193;0.0;256.54
Réunion;Validé;2017-02-10T23:00:00+04:00;353.1218667;108.3479311;202.326809;40.82464249;-0.3635;-0.114;0.029;2.071029328;0.0;179.29
Réunion;Validé;2017-05-30T04:00:00+04:00;236.6370257;74.6773353;111.1679818;47.46876377;-0.32320000000000004;-0.079;1.6551783960000002;2.070012007;0.0;165.2
Réunion;Validé;2017-02-11T07:00:00+04:00;312.1435383;46.67344807;194.643861;38.56739992;27.5856;3.2289;-0.058;1.502295888;0.0;187.74
Réunion;Validé;2017-02-11T15:00:00+04:00;380.2794372;88.67277759;194.2728653;34.38414791;53.7366;7.5919;-0.061;1.682211563;0.0;223.59
Réunion;Validé;2017-02-15T21:00:00+04:00;402.0137708;173.9194402;167.121035;59.80436226;-0.3246;-0.099;0.5680000000000001;1.024519817;0.0;197.01
Réunion;Validé;2017-02-16T17:00:00+04:00;404.6875995;167.7663901;174.748972;39.15667474;17.2887;3.2499000000000002;0.266;2.210963742;0.0;212.64
Réunion;Validé;2017-02-23T20:00:00+04:00;427.6360544;218.7410737;131.0131959;75.23725871;-0.3504;-0.064;0.852;2.206965616;0.0;303.92
Réunion;Validé;2017-02-24T13:00:00+04:00;454.0226392;168.8034161;131.496195;49.80230867;93.1648;7.9919;0.731;2.03304713;0.0;263.13
Réunion;Validé;2017-02-25T16:00:00+04:00;387.48781;174.809468;125.6532775;29.90420655;47.234;7.3219;0.324;2.240949688;0.0;249.0
Réunion;Validé;2017-02-26T05:00:00+04:00;260.6692331;111.2149861;105.8735673;41.23259303;-0.33280000000000004;-0.093;0.454;2.319912679;0.0;195.93
Réunion;Validé;2017-02-26T18:00:00+04:00;356.6869077;139.0891482;155.4980718;58.19576438;0.802;0.894;-0.04;2.247946408;0.0;192.07
Réunion;Validé;2017-03-04T12:00:00+04:00;367.9163958;90.7267279;174.5239087;32.28891922;59.4539;5.5389;3.144;2.24;0.0;249.51
Réunion;Validé;2017-03-05T18:00:00+04:00;353.6599039;127.8592078;172.671808;43.53654842;-0.3516;4.9479;2.672;2.324;0.0;193.4
Réunion;Validé;2017-03-07T14:00:00+04:00;427.8351502;143.7489852;203.8174139;53.94312802;15.3508;7.9899000000000004;0.638;2.347;0.0;215.96
Réunion;Validé;2017-03-09T05:00:00+04:00;324.5223925;81.31785961;193.0702885;31.22621883;16.846;-0.08600000000000001;1.055;1.093;0.0;174.43
Réunion;Validé;2017-03-10T17:00:00+04:00;390.3682493;178.5024981;122.2098403;82.5518466;-0.34590000000000004;3.5899;1.858;2.002;0.0;216.48
Réunion;Validé;2017-03-11T17:00:00+04:00;370.3812309;111.2394403;196.3483248;60.07318055;-0.3537;0.367;0.704;2.003;0.0;183.81
Réunion;Validé;2017-04-04T04:00:00+04:00;253.3441708;95.718;134.2408205;20.0223489;-0.326;-0.084;1.533;2.24;0.0;191.3
Réunion;Validé;2017-04-05T20:00:00+04:00;405.8920206;167.168;174.9215229;58.37949598;-0.327;-0.10300000000000001;2.709;2.26;0.884;193.64
Réunion;Validé;2017-04-06T19:00:00+04:00;431.6308814;166.681;182.5934428;78.83443717;-0.34600000000000003;-0.088;0.851;2.22;0.885;190.43
Réunion;Validé;2017-04-08T01:00:00+04:00;266.5779386;75.448;143.7715787;43.85835842;-0.331;-0.088;1.792;2.127;0.0;177.06
Réunion;Validé;2017-04-09T04:00:00+04:00;240.8761483;46.155;166.8285348;26.20361211;-0.332;-0.081;1.074;1.027;0.001;168.42
Réunion;Validé;2017-04-09T16:00:00+04:00;304.4234185;35.487;165.2805791;54.21696074;37.549;7.2859;2.801;1.803;0.0;202.9
Réunion;Validé;2017-10-31T15:00:00+04:00;382.5488663;130.8789996;132.0319694;47.30325528;58.3015;7.8029;4.750903992;1.479324713;0.0;227.82
Réunion;Validé;2017-10-31T22:00:00+04:00;350.591816;128.5179996;140.8498381;70.28841909;-0.3242;-0.098;8.803439064;1.668366207;0.886;172.56
Réunion;Validé;2017-11-05T08:00:00+04:00;301.0790016;59.48799955;124.5194071;48.31609519;64.5513;2.155;1.265045414;0.7841721260000001;0.0;227.9
Réunion;Validé;2017-11-07T06:00:00+04:00;335.1829172;110.4899996;152.2271909;53.61386588;16.8078;1.184;0.44994911800000004;0.41009001500000003;0.0;187.95
Réunion;Validé;2017-11-07T08:00:00+04:00;398.0677105;108.5519996;149.484314;52.50803969;79.3536;7.1539;0.5377440680000001;0.47810494400000003;0.0;236.83
Réunion;Validé;2017-11-08T23:00:00+04:00;327.4353397;137.9799995;145.9034964;42.36676211;-0.32730000000000004;-0.088;-0.057864853;0.889195179;0.769;179.46
Réunion;Validé;2017-11-09T03:00:00+04:00;257.3939435;114.3109995;126.4345154;16.04374107;-0.32830000000000004;-0.07;0.11074135700000001;0.892195838;0.0;186.51
Réunion;Validé;2017-11-11T02:00:00+04:00;263.555965;93.25299953;147.9943816;21.14547209;-0.33430000000000004;-0.081;0.7751895010000001;0.803176298;0.0;175.82
Réunion;Validé;2017-11-14T02:00:00+04:00;254.3245997;139.4609995;95.4641251;17.80952217;-0.3523;-0.082;0.478881545;1.5453392030000002;0.0;197.06
Réunion;Validé;2017-11-18T08:00:00+04:00;360.4808195;94.75899974;130.1123501;47.20060667;78.6251;7.4509;0.624541348;1.7083749890000002;0.0;241.32
Réunion;Validé;2017-11-19T01:00:00+04:00;256.5336308;80.13499971;134.6717328;39.91901411;-0.3453;-0.09;0.526769699;1.716376746;0.0;169.27
Réunion;Validé;2017-11-23T04:00:00+04:00;261.9576548;97.94199956;137.5678952;23.53202726;-0.32930000000000004;-0.075;2.24874792;1.071235137;0.0;180.65
Réunion;Validé;2017-01-12T11:00:00+04:00;432.3700295;78.14068047;196.7028157;61.58547643;86.6119;5.2049;2.466;1.658222806;0.0;229.4
Réunion;Validé;2017-01-12T20:00:00+04:00;391.7641839;126.5090274;196.7808346;64.27398358;-0.3527;-0.026000000000000002;1.638;2.057035886;0.884;181.34
Réunion;Validé;2017-01-13T06:00:00+04:00;286.5782414;62.02158653;193.7888635;22.53111614;5.5302;0.073;1.4889999999999999;1.144463601;0.0;173.65
Réunion;Validé;2017-01-13T20:00:00+04:00;381.8298909;118.0880199;195.3318676;63.77029027;-0.33840000000000003;0.01;2.298;1.786162842;0.884;178.17
Réunion;Validé;2017-11-24T08:00:00+04:00;405.8560784;143.5249996;139.1187803;59.69880793;52.9004;6.2199;3.438968093;0.95420945;0.0;221.51
Réunion;Validé;2017-11-25T05:00:00+04:00;262.6177387;98.58699962;118.876633;42.7229064;-0.1061;-0.073;1.2889894910000002;1.321290024;0.0;174.0
Réunion;Validé;2017-11-25T10:00:00+04:00;392.979755;92.11099972;119.4745881;60.83511322;111.5092;7.2729;0.551711446;1.225268947;0.0;257.79
Réunion;Validé;2017-11-26T09:00:00+04:00;328.0938607;78.77199973;111.0851679;40.57777469;88.5326;7.9849;-0.06285320300000001;1.2042643370000001;0.0;258.62
Réunion;Validé;2017-01-19T07:00:00+04:00;349.2010966;80.47885877;194.9368485;32.61896533;34.7654;2.74;1.6680000000000001;1.993065869;0.0;203.2
Réunion;Validé;2017-01-21T04:00:00+04:00;259.8480942;46.60543579;175.5840469;35.0684238;-0.3281;-0.081;1.43;1.5692645;0.0;159.2
Réunion;Validé;2017-01-21T17:00:00+04:00;366.0513654;83.83273154;191.7319001;47.63768084;31.0682;6.7539;2.077;2.226956246;0.723;202.48
Réunion;Validé;2017-01-21T20:00:00+04:00;392.2011772;99.04885846;204.6377541;82.52172098;-0.3461;0.234;2.99;2.229954841;0.885;170.02
Réunion;Validé;2017-01-21T23:00:00+04:00;338.4070483;98.41794705;193.701887;41.12820365;-0.33990000000000004;-0.109;2.808;2.228955309;0.5710000000000001;177.03
Réunion;Validé;2017-01-23T11:00:00+04:00;445.9008384;83.02946252;190.7969068;37.90177661;120.0389;7.9849;3.946;2.20296749;0.0;256.2
Réunion;Validé;2017-01-24T10:00:00+04:00;446.7860252;124.7795794;147.2525814;53.02616746;109.8398;7.9849;1.9300000000000002;1.973075238;0.0;322.96
